rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics,- /sick_lms_5xx/parameter_descriptions,- /sick_lms_5xx/parameter_updates,- /diagnostics,- /sick_lms_5xx/lferec,- /sick_lms_5xx/lidoutputstate,- /sick_lms_5xx/marker,- /cloud,- /sick_lms_5xx/imu,- /sick_lms_5xx/encoder,- /sick_lms_5xx/scan
1720654910704677135,,73,,1720654910,704150819,'',2,"""/sick_lms_5xx""","""LMS 5xx detected overwriting resolution flag (only 8 bit supported)""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3216,- /rosout
1720654910704690409,,74,,1720654910,704161228,'',2,"""/sick_lms_5xx""","""Reading safety fields""","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",3230,- /rosout
1720654910704701280,,75,,1720654910,704182186,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910705663381,,76,,1720654910,705448678,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910705669168,,77,,1720654910,705472766,'',8,"""/sick_lms_5xx""","""SickScanFieldMonSingleton","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_field_mon.cpp""","""SickScanFieldMonSingleton",215,- /rosout
1720654910705671014,,78,,1720654910,705484827,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910706749149,,79,,1720654910,706597345,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
1720654910706750665,,80,,1720654910,706624266,'',8,"""/sick_lms_5xx""","""SickScanFieldMonSingleton","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_generic_field_mon.cpp""","""SickScanFieldMonSingleton",215,- /rosout
1720654910706776816,,81,,1720654910,706640170,'',2,"""/sick_lms_5xx""","""Sending","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1072,- /rosout
1720654910708036060,,82,,1720654910,707780748,'',2,"""/sick_lms_5xx""","""Receiving","""/home/ivsg/catkin_ws/src/sick_scan_xd/driver/src/sick_scan_common.cpp""","""SickScanCommon",1078,- /rosout
