rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,BaseStationID,RTCM,RTCM_Type,NTRIP_Device,- GPSSparkFunRearRight,- GPSSparkFunTemp,- HemisphereGPSPortB,- GPSSparkFunFront,SerialPorts,- /dev/ttyACM1,- '',- '',- /dev/ttyACM0,NTRIP_Status,NTRIP_Connection,SerialConnection
1720654910991330322,,32,,1720654910,991124153,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654910992104702,,33,,1720654910,991991043,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654910992735870,,34,,1720654910,992471218,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911066349621,,35,,1720654911,65427780,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911067086312,,36,,1720654911,66527605,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911069392721,,37,,1720654911,68941831,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911070701824,,38,,1720654911,69911479,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911123262575,,39,,1720654911,120846033,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911125973956,,40,,1720654911,124521732,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911127180071,,41,,1720654911,126617908,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911129437134,,42,,1720654911,128938674,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911130126437,,43,,1720654911,129950284,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911175724067,,44,,1720654911,175335884,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911231150895,,45,,1720654911,230809450,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911233408038,,46,,1720654911,233054876,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911294746133,,47,,1720654911,294355154,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911356453623,,48,,1720654911,355491399,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911357558108,,49,,1720654911,357191324,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
