rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,LockStatus,NumOfSats,HDOP,AgeOfDiff,xEast,yNorth,zUp,BaseStationID,NTRIP_Status,MessageDisplay
1720654914014194341,,28,,1720654914,13166427,"""SparkFun GPS Diagnostic""",6,12,0.49,0.4,-174285.87856522764,-46472.79498154704,-2666.6924390873214,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654914115086448,,29,,1720654914,114475011,"""SparkFun GPS Diagnostic""",6,12,0.49,0.4,-174286.56314353234,-46471.91023337953,-2666.808701834209,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654914237113769,,30,,1720654914,236741781,"""SparkFun GPS Diagnostic""",6,12,0.49,0.5,-174287.24738880649,-46471.028502627836,-2666.9189753402798,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654914421441642,,31,,1720654914,420976877,"""SparkFun GPS Diagnostic""",6,12,0.5,0.3,-174288.606632621,-46469.28340560399,-2667.1153951496976,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654914505040115,,32,,1720654914,504343748,"""SparkFun GPS Diagnostic""",6,12,0.52,0.4,-174289.27087586955,-46468.41797730424,-2667.236246754242,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654914604759237,,33,,1720654914,604319334,"""SparkFun GPS Diagnostic""",6,12,0.5,0.5,-174289.93479249737,-46467.560757658895,-2667.3501468190243,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654914715842770,,34,,1720654914,715435266,"""SparkFun GPS Diagnostic""",6,12,0.49,0.6,-174290.5917606986,-46466.706493773156,-2667.4618781914555,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654914821098608,,35,,1720654914,819370985,"""SparkFun GPS Diagnostic""",6,12,0.47,0.5,-174291.23518509947,-46465.85715192999,-2667.5762771942104,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654914904540928,,36,,1720654914,903182029,"""SparkFun GPS Diagnostic""",6,12,0.49,0.6,-174291.86809864567,-46465.01194430257,-2667.6904196586593,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915023881476,,37,,1720654915,23522615,"""SparkFun GPS Diagnostic""",6,12,0.47,0.7,-174292.4883340684,-46464.1682322911,-2667.793222748898,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915120211286,,38,,1720654915,119869232,"""SparkFun GPS Diagnostic""",6,12,0.49,0.1,-174293.09657487035,-46463.326830142185,-2667.8967158587798,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915218729727,,39,,1720654915,217749834,"""SparkFun GPS Diagnostic""",6,12,0.49,0.2,-174293.68934771646,-46462.48058368417,-2668.0027526921344,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915306536479,,40,,1720654915,306096553,"""SparkFun GPS Diagnostic""",6,12,0.49,0.3,-174294.2601036314,-46461.6568676472,-2668.1103540801605,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915413170697,,41,,1720654915,412506341,"""SparkFun GPS Diagnostic""",6,12,0.47,0.4,-174294.83058827752,-46460.8095050214,-2668.1657546982556,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915524454477,,42,,1720654915,521840572,"""SparkFun GPS Diagnostic""",6,12,0.49,0.2,-174295.37155433642,-46459.974648106305,-2668.271461395747,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915608688564,,43,,1720654915,607908725,"""SparkFun GPS Diagnostic""",6,12,0.49,0.3,-174295.91274606838,-46459.15441854155,-2668.376280876089,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915707264480,,44,,1720654915,706871747,"""SparkFun GPS Diagnostic""",6,12,0.47,0.4,-174296.4327424487,-46458.30690202773,-2668.482323349469,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915827911318,,45,,1720654915,826672554,"""SparkFun GPS Diagnostic""",6,12,0.47,0.4,-174296.94398537927,-46457.4553648706,-2668.584096052977,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654915914384804,,46,,1720654915,913938760,"""SparkFun GPS Diagnostic""",6,12,0.45,0.2,-174297.43690831526,-46456.61671648243,-2668.6784601597283,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654916002328785,,47,,1720654916,2023458,"""SparkFun GPS Diagnostic""",6,12,0.45,0.3,-174297.92289890733,-46455.75338456638,-2668.7774568466166,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654916107321144,,48,,1720654916,106986999,"""SparkFun GPS Diagnostic""",6,12,0.47,0.4,-174298.39150821103,-46454.90615385709,-2668.8580896340204,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654916257259864,,49,,1720654916,249110698,"""SparkFun GPS Diagnostic""",6,12,0.45,0.2,-174298.8395769819,-46454.05254769444,-2668.939115657288,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654916418311493,,50,,1720654916,416360855,"""SparkFun GPS Diagnostic""",6,12,0.45,0.3,-174299.68960969523,-46452.32391725612,-2669.065739492836,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654916508154180,,51,,1720654916,507709980,"""SparkFun GPS Diagnostic""",6,12,0.45,0.4,-174300.06746827188,-46451.44741136783,-2669.158687589453,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654916624105983,,52,,1720654916,623191118,"""SparkFun GPS Diagnostic""",6,12,0.45,0.2,-174300.42844721096,-46450.558004533625,-2669.2470791933238,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654916715210186,,53,,1720654916,714773654,"""SparkFun GPS Diagnostic""",6,12,0.45,0.2,-174300.76100450451,-46449.66104783562,-2669.3436434955097,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654916801581449,,54,,1720654916,801192760,"""SparkFun GPS Diagnostic""",6,12,0.45,0.3,-174301.06889504995,-46448.74797720209,-2669.443418453667,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654916907778000,,55,,1720654916,907176733,"""SparkFun GPS Diagnostic""",6,12,0.45,0.4,-174301.3495731748,-46447.82628907589,-2669.5423877321264,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
